Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
20/12/2006,17:56:00,1.078,0.174,241.630,4.400,0.000,0.000,0.0
25/1/2007,07:26:00,2.708,0.000,240.140,11.200,0.000,0.000,17.0
2/1/2007,02:17:00,0.386,0.000,246.440,1.600,0.000,0.000,0.0
6/2/2007,18:53:00,0.588,0.114,238.300,2.400,0.000,1.000,0.0
15/2/2007,23:34:00,1.682,0.220,244.560,7.000,0.000,1.000,18.0
16/2/2007,13:38:00,0.408,0.222,239.680,2.000,0.000,1.000,0.0
1/2/2007,07:55:00,2.566,0.000,236.460,10.800,0.000,0.000,17.0
26/1/2007,03:27:00,0.222,0.000,244.330,1.000,0.000,0.000,0.0
24/12/2006,05:49:00,2.210,0.000,244.170,9.200,0.000,0.000,0.0
5/2/2007,20:56:00,4.630,0.152,239.160,19.200,0.000,38.000,18.0
8/2/2007,02:27:00,0.276,0.072,244.680,1.200,0.000,0.000,0.0
23/1/2007,10:07:00,0.208,0.000,241.090,0.800,0.000,0.000,0.0
13/1/2007,09:45:00,0.934,0.072,238.870,3.800,0.000,0.000,0.0
30/12/2006,10:59:00,2.750,0.294,235.890,11.600,0.000,1.000,17.0
9/1/2007,04:33:00,0.214,0.000,241.310,1.000,0.000,0.000,0.0
11/2/2007,04:46:00,0.994,0.130,240.870,5.800,0.000,0.000,0.0
7/2/2007,03:00:00,0.390,0.258,243.240,1.800,0.000,1.000,0.0
9/2/2007,19:22:00,1.326,0.142,241.190,5.400,0.000,2.000,0.0
26/12/2006,18:24:00,3.516,0.296,240.150,14.600,0.000,0.000,18.0
6/3/2007,07:03:00,2.974,0.000,241.610,12.200,0.000,0.000,18.0
21/12/2006,05:27:00,0.206,0.000,242.130,0.800,0.000,0.000,0.0
4/1/2007,18:13:00,2.432,0.152,241.080,10.000,0.000,2.000,18.0
10/3/2007,13:47:00,1.670,0.312,241.030,7.000,0.000,0.000,18.0
25/1/2007,07:25:00,2.790,0.000,239.990,11.600,0.000,0.000,18.0
1/3/2007,23:55:00,0.222,0.000,243.580,0.800,0.000,0.000,0.0
9/1/2007,16:05:00,1.346,0.000,247.000,5.400,0.000,0.000,19.0
7/3/2007,11:36:00,1.622,0.236,241.400,6.800,0.000,0.000,18.0
18/1/2007,13:00:00,0.270,0.094,241.470,1.200,0.000,0.000,0.0
15/1/2007,14:37:00,1.874,0.000,243.400,7.800,0.000,0.000,18.0
17/2/2007,00:21:00,1.382,0.114,241.790,5.600,0.000,1.000,18.0
19/12/2006,07:41:00,3.104,0.114,238.530,13.000,0.000,0.000,17.0
13/1/2007,11:49:00,1.962,0.258,237.710,8.200,1.000,1.000,17.0
3/2/2007,04:21:00,2.272,0.000,238.580,9.400,0.000,0.000,0.0
24/1/2007,11:16:00,2.736,0.100,239.560,12.800,0.000,0.000,18.0
3/3/2007,11:41:00,0.392,0.228,237.970,1.800,0.000,1.000,0.0
3/3/2007,19:23:00,1.438,0.104,235.480,6.000,0.000,0.000,0.0
26/2/2007,22:37:00,1.418,0.140,241.190,5.800,0.000,1.000,18.0
16/1/2007,22:56:00,1.184,0.290,246.990,4.800,0.000,1.000,0.0
16/3/2007,10:54:00,0.228,0.000,241.900,1.000,0.000,0.000,0.0
6/1/2007,23:54:00,1.536,0.284,242.930,6.400,0.000,1.000,19.0
12/1/2007,07:09:00,2.284,0.000,239.390,9.400,0.000,0.000,18.0
15/1/2007,12:30:00,1.506,0.226,240.700,6.200,0.000,0.000,18.0
25/2/2007,13:42:00,0.224,0.000,245.020,1.000,0.000,0.000,0.0
17/2/2007,00:50:00,1.372,0.092,240.990,5.600,0.000,0.000,18.0
25/2/2007,02:46:00,0.220,0.000,242.610,0.800,0.000,0.000,0.0
3/1/2007,06:55:00,0.324,0.162,245.920,1.400,0.000,0.000,0.0
19/1/2007,04:04:00,0.412,0.248,241.570,2.000,0.000,0.000,0.0
8/2/2007,18:33:00,2.188,0.094,236.560,9.200,0.000,1.000,0.0
16/3/2007,00:55:00,0.826,0.170,238.470,3.400,0.000,1.000,0.0
18/1/2007,16:36:00,1.622,0.126,241.530,7.200,0.000,0.000,18.0
16/1/2007,21:46:00,1.316,0.150,241.070,5.600,0.000,0.000,0.0
20/2/2007,02:16:00,2.438,0.088,243.310,10.000,0.000,0.000,0.0
23/12/2006,07:36:00,4.602,0.000,237.690,19.200,0.000,0.000,17.0
26/2/2007,02:23:00,0.396,0.252,242.170,1.800,0.000,1.000,0.0
11/1/2007,20:20:00,3.740,0.424,234.410,16.200,0.000,28.000,17.0
7/2/2007,22:06:00,3.556,0.240,234.330,15.200,1.000,2.000,17.0
23/1/2007,22:28:00,2.472,0.092,242.590,10.200,0.000,0.000,0.0
25/2/2007,00:19:00,0.218,0.000,241.990,0.800,0.000,0.000,0.0
28/1/2007,09:52:00,2.644,0.058,240.960,11.000,0.000,0.000,0.0
8/2/2007,14:18:00,0.324,0.146,245.960,1.400,0.000,0.000,0.0
25/12/2006,00:15:00,0.728,0.000,243.560,3.000,0.000,0.000,0.0
16/3/2007,07:14:00,0.646,0.114,240.480,2.600,0.000,0.000,0.0
19/1/2007,16:31:00,0.768,0.000,244.190,3.200,0.000,0.000,0.0
22/2/2007,05:12:00,2.430,0.184,239.400,10.000,0.000,0.000,0.0
4/3/2007,18:05:00,4.768,0.434,236.950,20.200,1.000,36.000,17.0
18/1/2007,09:13:00,1.282,0.000,240.090,5.200,0.000,0.000,17.0
29/12/2006,17:38:00,1.168,0.000,234.110,5.000,0.000,0.000,0.0
22/1/2007,22:44:00,1.594,0.000,245.050,6.600,0.000,0.000,0.0
1/1/2007,19:33:00,0.470,0.124,239.060,2.000,0.000,0.000,0.0
2/1/2007,11:45:00,0.474,0.158,242.250,2.000,0.000,0.000,0.0
20/2/2007,13:30:00,3.750,0.184,238.030,15.600,38.000,1.000,17.0
11/2/2007,04:15:00,2.310,0.176,238.740,10.000,0.000,0.000,0.0
19/2/2007,19:36:00,6.280,0.064,228.440,27.400,45.000,0.000,16.0
6/2/2007,20:29:00,2.398,0.228,237.580,10.800,0.000,0.000,0.0
10/3/2007,01:10:00,0.382,0.214,243.510,1.800,0.000,0.000,0.0
9/1/2007,16:37:00,1.418,0.126,238.270,6.000,0.000,0.000,18.0
10/1/2007,12:52:00,1.282,0.000,239.420,5.200,0.000,0.000,17.0
23/1/2007,04:05:00,0.474,0.116,243.940,2.200,0.000,1.000,0.0
13/1/2007,05:13:00,0.322,0.152,241.500,1.400,0.000,0.000,0.0
15/1/2007,19:42:00,3.354,0.172,233.460,14.400,0.000,3.000,17.0
23/12/2006,12:48:00,2.350,0.000,239.190,10.400,0.000,0.000,18.0
24/1/2007,13:59:00,3.690,0.118,239.240,15.400,38.000,0.000,18.0
2/3/2007,07:27:00,0.222,0.000,243.830,1.000,0.000,0.000,0.0
13/2/2007,14:41:00,0.768,0.124,245.280,3.200,0.000,0.000,0.0
2/2/2007,13:32:00,1.378,0.116,237.940,5.800,0.000,0.000,17.0
31/12/2006,03:05:00,0.332,0.178,247.050,1.600,0.000,0.000,0.0
19/1/2007,23:15:00,4.038,0.000,239.570,16.800,38.000,0.000,17.0
27/2/2007,09:07:00,0.214,0.000,239.840,0.800,0.000,0.000,0.0
11/3/2007,08:38:00,2.372,0.000,238.840,9.800,0.000,0.000,0.0
26/12/2006,13:29:00,2.726,0.256,240.060,11.400,0.000,0.000,18.0
10/2/2007,14:43:00,3.756,0.204,238.630,15.600,38.000,0.000,17.0
24/2/2007,13:11:00,0.292,0.092,240.770,1.200,0.000,0.000,0.0
13/2/2007,07:13:00,0.674,0.000,239.840,2.800,0.000,0.000,0.0
23/2/2007,23:21:00,0.888,0.204,242.710,3.600,0.000,2.000,0.0
26/1/2007,01:45:00,0.326,0.138,242.780,1.400,0.000,0.000,0.0
28/2/2007,05:13:00,0.398,0.250,241.870,1.800,0.000,1.000,0.0
15/1/2007,00:02:00,1.352,0.096,241.030,5.600,0.000,0.000,18.0
2/3/2007,09:37:00,0.314,0.122,240.810,1.400,0.000,0.000,0.0
21/2/2007,15:02:00,1.558,0.084,244.200,6.400,0.000,0.000,19.0
30/12/2006,20:55:00,1.906,0.086,238.040,8.000,1.000,0.000,0.0
8/2/2007,12:37:00,1.362,0.096,240.230,5.600,0.000,1.000,18.0
8/2/2007,12:25:00,1.328,0.000,241.730,5.400,0.000,0.000,18.0
4/1/2007,00:08:00,1.486,0.138,241.640,6.200,0.000,0.000,0.0
10/2/2007,22:38:00,4.350,0.098,240.060,18.000,0.000,0.000,18.0
1/2/2007,11:56:00,1.384,0.098,241.060,5.600,0.000,0.000,18.0
12/1/2007,07:11:00,2.268,0.000,238.760,9.400,0.000,0.000,17.0
2/2/2007,07:25:00,2.062,0.102,238.070,8.600,0.000,0.000,17.0
1/2/2007,10:10:00,1.356,0.110,236.830,5.600,0.000,0.000,17.0
14/2/2007,13:46:00,2.366,0.052,240.940,9.800,0.000,0.000,18.0
1/2/2007,18:07:00,2.332,0.000,238.860,9.600,0.000,0.000,17.0
6/1/2007,04:38:00,0.250,0.056,245.220,1.200,0.000,0.000,0.0
25/12/2006,19:33:00,0.956,0.000,242.110,4.000,0.000,0.000,0.0
3/2/2007,02:28:00,3.642,0.220,238.320,15.200,0.000,0.000,17.0
22/1/2007,19:02:00,4.868,0.420,232.070,21.000,0.000,36.000,0.0
27/2/2007,05:01:00,0.222,0.000,241.280,1.000,0.000,0.000,0.0
26/2/2007,04:13:00,0.216,0.000,240.190,0.800,0.000,0.000,0.0
18/1/2007,09:40:00,1.360,0.104,240.080,5.600,0.000,0.000,18.0
5/3/2007,11:06:00,1.414,0.108,241.540,5.800,0.000,0.000,18.0
17/2/2007,17:06:00,0.492,0.436,238.530,2.600,0.000,1.000,0.0
17/2/2007,20:16:00,1.578,0.350,236.930,6.800,0.000,2.000,0.0
25/12/2006,14:27:00,1.206,0.160,246.420,5.000,0.000,0.000,0.0
24/1/2007,23:41:00,1.372,0.000,244.080,5.600,0.000,0.000,18.0
24/1/2007,06:54:00,0.224,0.000,247.110,1.000,0.000,0.000,0.0
18/12/2006,23:19:00,2.264,0.218,241.840,9.600,0.000,32.000,0.0
17/12/2006,05:20:00,2.438,0.094,243.060,10.000,0.000,1.000,0.0
7/3/2007,09:27:00,3.752,0.054,236.330,15.800,37.000,0.000,17.0
8/2/2007,05:21:00,0.632,0.122,242.010,2.600,0.000,0.000,0.0
21/1/2007,15:47:00,0.722,0.086,239.780,3.000,0.000,1.000,0.0
28/12/2006,04:23:00,0.346,0.218,249.040,1.600,0.000,0.000,0.0
8/2/2007,22:27:00,1.794,0.084,241.520,7.400,0.000,0.000,0.0
23/1/2007,20:27:00,4.288,0.000,238.700,17.800,0.000,0.000,0.0
2/1/2007,13:47:00,0.444,0.096,242.060,2.000,0.000,0.000,0.0
19/12/2006,19:35:00,2.374,0.000,240.890,9.800,0.000,0.000,18.0
13/2/2007,10:38:00,0.632,0.066,238.160,2.600,0.000,0.000,0.0
9/1/2007,18:02:00,2.308,0.478,236.270,10.000,0.000,1.000,17.0
5/2/2007,20:36:00,4.656,0.254,235.920,19.600,0.000,35.000,17.0
18/2/2007,10:04:00,5.640,0.046,234.800,24.000,0.000,39.000,17.0
18/12/2006,18:59:00,1.622,0.000,237.880,7.000,0.000,0.000,3.0
21/2/2007,04:48:00,0.216,0.000,241.280,1.000,0.000,0.000,0.0
20/2/2007,16:44:00,0.350,0.122,243.220,1.600,0.000,0.000,0.0
27/2/2007,16:48:00,0.224,0.000,244.170,1.000,0.000,0.000,0.0
23/12/2006,22:27:00,6.150,0.318,237.120,25.800,38.000,0.000,0.0
5/3/2007,10:02:00,1.446,0.188,239.230,6.000,0.000,2.000,17.0
25/2/2007,23:34:00,0.222,0.000,244.020,1.000,0.000,0.000,0.0
11/1/2007,19:56:00,7.754,0.532,228.760,34.000,36.000,34.000,16.0
13/2/2007,21:52:00,2.858,0.082,237.180,12.000,0.000,36.000,0.0
11/1/2007,02:02:00,0.220,0.000,245.910,1.000,0.000,0.000,0.0
19/1/2007,09:54:00,1.232,0.000,235.970,5.200,0.000,0.000,17.0
31/12/2006,13:32:00,3.784,0.092,236.920,16.000,0.000,0.000,18.0
23/1/2007,00:01:00,1.630,0.082,242.910,6.800,0.000,0.000,0.0
18/2/2007,17:21:00,1.750,0.474,235.100,7.600,0.000,1.000,17.0
28/1/2007,21:19:00,2.582,0.262,238.000,10.800,1.000,1.000,17.0
5/3/2007,13:28:00,0.592,0.000,241.830,2.600,0.000,0.000,0.0
17/2/2007,14:15:00,1.108,0.260,240.800,4.600,1.000,1.000,0.0
14/1/2007,05:46:00,0.756,0.104,241.630,4.800,0.000,0.000,0.0
19/2/2007,08:46:00,1.414,0.108,238.760,5.800,0.000,0.000,17.0
2/1/2007,07:35:00,0.470,0.146,240.210,2.000,0.000,0.000,0.0
14/2/2007,06:19:00,0.394,0.154,246.890,1.600,0.000,1.000,0.0
27/12/2006,18:18:00,1.824,0.000,237.860,7.800,0.000,0.000,0.0
27/2/2007,04:20:00,0.224,0.000,241.610,1.000,0.000,0.000,0.0
8/3/2007,01:57:00,0.418,0.200,241.160,1.800,0.000,1.000,0.0
21/12/2006,01:25:00,1.306,0.000,244.480,5.200,0.000,0.000,19.0
24/1/2007,21:51:00,1.280,0.200,241.970,5.400,0.000,0.000,0.0
25/1/2007,22:43:00,1.304,0.000,244.490,5.200,0.000,0.000,0.0
24/1/2007,15:27:00,1.396,0.000,246.350,5.600,0.000,0.000,19.0
4/1/2007,14:20:00,1.538,0.162,241.750,6.400,0.000,0.000,18.0
7/2/2007,13:45:00,1.702,0.210,241.980,7.000,0.000,2.000,18.0
31/1/2007,23:44:00,0.232,0.000,245.530,1.000,0.000,0.000,0.0
23/12/2006,14:32:00,4.256,0.478,238.770,18.200,0.000,0.000,17.0
4/2/2007,19:26:00,3.570,0.330,233.050,15.400,0.000,0.000,16.0
16/1/2007,13:05:00,0.758,0.060,242.460,3.200,0.000,0.000,0.0
4/2/2007,07:14:00,2.266,0.000,238.900,9.400,0.000,0.000,0.0
2/1/2007,22:47:00,0.618,0.220,244.860,2.600,0.000,2.000,0.0
23/1/2007,04:45:00,0.464,0.100,244.850,2.200,0.000,0.000,0.0
20/2/2007,00:43:00,2.468,0.060,240.620,10.200,0.000,0.000,0.0
18/2/2007,05:53:00,2.890,0.214,239.350,12.000,0.000,0.000,0.0
12/1/2007,02:07:00,0.308,0.158,241.710,1.400,0.000,0.000,0.0
11/3/2007,00:50:00,2.358,0.000,238.110,9.800,0.000,1.000,0.0
7/1/2007,10:04:00,0.368,0.058,242.800,1.800,0.000,0.000,0.0
6/2/2007,12:10:00,0.388,0.000,243.250,1.800,0.000,0.000,0.0
26/1/2007,02:40:00,0.256,0.064,245.530,1.200,0.000,0.000,0.0
18/2/2007,19:20:00,3.856,0.312,234.450,16.400,1.000,0.000,17.0
16/1/2007,13:20:00,0.924,0.250,243.340,4.000,0.000,1.000,0.0
14/2/2007,13:49:00,2.400,0.124,240.450,10.000,0.000,0.000,17.0
11/2/2007,15:08:00,6.034,0.254,239.990,25.600,1.000,37.000,17.0
27/12/2006,16:04:00,0.242,0.062,246.170,1.000,0.000,0.000,0.0
8/2/2007,14:36:00,0.224,0.000,245.030,1.000,0.000,0.000,0.0
8/1/2007,23:49:00,0.218,0.000,241.540,1.000,0.000,0.000,0.0
23/1/2007,04:13:00,0.488,0.120,244.210,2.200,0.000,2.000,0.0
17/2/2007,09:36:00,1.470,0.224,239.530,6.200,0.000,0.000,18.0
6/1/2007,03:47:00,0.344,0.188,243.820,1.600,0.000,0.000,0.0
29/1/2007,05:25:00,1.432,0.158,243.380,5.800,0.000,1.000,18.0
14/3/2007,02:50:00,0.300,0.000,244.190,1.400,0.000,0.000,0.0
29/12/2006,22:11:00,2.150,0.000,237.100,9.000,0.000,1.000,17.0
14/2/2007,03:39:00,0.286,0.108,241.390,1.200,0.000,1.000,0.0
22/1/2007,10:41:00,1.452,0.236,239.900,6.000,0.000,0.000,17.0
16/3/2007,09:49:00,1.598,0.230,236.760,6.800,0.000,3.000,17.0
29/12/2006,11:29:00,1.298,0.000,239.630,5.400,0.000,0.000,17.0
22/2/2007,01:32:00,2.272,0.050,239.690,9.400,0.000,0.000,0.0
15/2/2007,01:43:00,0.252,0.000,242.260,1.000,0.000,0.000,0.0
10/1/2007,07:43:00,3.144,0.318,238.600,13.200,0.000,0.000,18.0
5/2/2007,16:15:00,0.540,0.000,243.040,2.200,0.000,0.000,0.0
20/12/2006,05:33:00,0.204,0.000,244.700,0.800,0.000,0.000,0.0
1/3/2007,20:22:00,0.322,0.122,241.050,1.400,0.000,0.000,0.0
24/2/2007,03:17:00,1.294,0.000,240.250,5.400,0.000,0.000,18.0
26/2/2007,04:08:00,0.216,0.000,240.450,0.800,0.000,0.000,0.0
27/1/2007,03:23:00,0.222,0.000,245.380,1.000,0.000,0.000,0.0
27/12/2006,11:53:00,1.268,0.000,240.150,5.200,0.000,0.000,18.0
12/2/2007,20:58:00,3.560,0.000,234.050,15.200,1.000,0.000,17.0
4/3/2007,07:52:00,0.218,0.000,242.970,0.800,0.000,0.000,0.0
21/2/2007,10:06:00,1.702,0.134,237.010,7.200,0.000,0.000,18.0
2/2/2007,19:30:00,1.694,0.000,236.940,7.000,0.000,0.000,17.0
9/1/2007,13:17:00,0.282,0.130,239.190,1.200,0.000,1.000,0.0
24/2/2007,17:21:00,0.320,0.118,240.020,1.400,0.000,0.000,0.0
17/12/2006,00:42:00,0.382,0.108,243.650,1.600,0.000,0.000,0.0
5/2/2007,08:04:00,2.818,0.158,236.920,11.800,0.000,2.000,17.0
7/2/2007,01:18:00,0.294,0.100,243.090,1.200,0.000,0.000,0.0
24/1/2007,11:14:00,3.290,0.000,239.290,14.600,0.000,0.000,18.0
27/2/2007,22:43:00,0.224,0.000,245.540,1.000,0.000,0.000,0.0
19/1/2007,11:18:00,0.202,0.000,240.200,0.800,0.000,0.000,0.0
17/1/2007,06:35:00,0.400,0.282,240.590,2.000,0.000,2.000,0.0
26/1/2007,22:23:00,1.534,0.170,242.020,6.400,1.000,0.000,0.0
28/2/2007,11:28:00,0.314,0.126,241.650,1.400,0.000,0.000,0.0
3/1/2007,13:51:00,1.418,0.178,243.720,5.800,0.000,1.000,18.0
4/2/2007,20:30:00,3.154,0.196,235.430,13.400,0.000,2.000,17.0
22/2/2007,01:58:00,2.250,0.052,238.380,9.400,0.000,0.000,0.0
16/1/2007,10:22:00,0.520,0.280,240.270,2.600,0.000,2.000,0.0
16/3/2007,10:34:00,0.336,0.118,241.630,1.400,0.000,0.000,0.0
15/2/2007,01:03:00,0.556,0.000,241.130,2.200,0.000,0.000,0.0
24/2/2007,07:46:00,0.764,0.218,240.770,3.200,0.000,0.000,0.0
5/2/2007,18:38:00,1.518,0.218,237.030,6.400,0.000,1.000,0.0
16/3/2007,16:12:00,0.296,0.078,243.010,1.200,0.000,0.000,0.0
21/1/2007,00:27:00,2.346,0.086,241.970,9.800,0.000,0.000,0.0
19/1/2007,22:00:00,1.716,0.060,238.470,7.200,0.000,0.000,0.0
13/3/2007,02:38:00,0.314,0.082,244.580,1.400,0.000,0.000,0.0
2/3/2007,23:53:00,0.224,0.000,245.110,1.000,0.000,0.000,0.0
8/2/2007,19:40:00,4.466,0.382,236.230,19.000,38.000,0.000,0.0
29/12/2006,19:15:00,1.222,0.108,234.740,5.200,0.000,0.000,0.0
18/1/2007,15:46:00,1.564,0.292,243.430,6.400,0.000,2.000,19.0
26/2/2007,17:32:00,0.402,0.260,243.580,2.000,0.000,2.000,0.0
26/12/2006,06:19:00,2.348,0.000,243.990,9.600,0.000,0.000,0.0
11/1/2007,05:16:00,0.284,0.142,241.070,1.200,0.000,1.000,0.0
5/3/2007,12:27:00,0.404,0.120,242.290,1.800,0.000,1.000,0.0
28/2/2007,21:05:00,0.214,0.000,240.040,0.800,0.000,0.000,0.0
12/3/2007,01:11:00,0.294,0.080,244.630,1.200,0.000,0.000,0.0
7/3/2007,14:35:00,1.388,0.098,243.470,5.600,0.000,1.000,18.0
3/3/2007,22:54:00,0.326,0.128,243.800,1.400,0.000,0.000,0.0
23/1/2007,08:53:00,1.372,0.000,244.050,5.600,0.000,0.000,19.0
16/2/2007,18:35:00,0.980,0.148,236.670,4.200,0.000,0.000,0.0
25/12/2006,01:09:00,1.994,0.204,243.040,8.200,0.000,0.000,18.0
22/12/2006,15:55:00,1.446,0.102,243.980,5.800,0.000,0.000,18.0
29/12/2006,18:35:00,3.532,0.186,231.050,15.200,0.000,36.000,0.0
4/2/2007,19:10:00,3.436,0.298,234.210,14.600,0.000,1.000,17.0
6/1/2007,02:26:00,0.348,0.192,244.650,1.600,0.000,0.000,0.0
6/2/2007,15:21:00,1.842,0.000,244.830,7.600,0.000,0.000,19.0
1/2/2007,23:57:00,1.316,0.000,243.070,5.400,0.000,0.000,18.0
18/1/2007,15:18:00,0.326,0.136,242.220,1.400,0.000,0.000,0.0
2/3/2007,13:23:00,0.390,0.220,239.590,1.800,0.000,0.000,0.0
23/2/2007,20:21:00,0.308,0.078,240.120,1.400,0.000,0.000,0.0
31/1/2007,19:39:00,1.538,0.104,239.100,6.400,0.000,0.000,18.0
30/12/2006,03:45:00,0.370,0.260,245.220,1.800,0.000,0.000,0.0
8/3/2007,02:02:00,0.410,0.206,242.070,1.800,0.000,1.000,0.0
7/1/2007,22:04:00,3.134,0.000,239.330,13.000,0.000,0.000,18.0
6/2/2007,16:14:00,0.760,0.056,244.590,3.200,0.000,1.000,0.0
9/2/2007,05:38:00,0.408,0.250,242.680,2.000,0.000,1.000,0.0
27/1/2007,13:09:00,1.326,0.000,243.940,5.400,0.000,0.000,18.0
22/1/2007,21:03:00,3.286,0.258,236.900,14.200,0.000,20.000,0.0
4/1/2007,15:54:00,1.348,0.000,242.890,5.400,0.000,0.000,18.0
19/1/2007,16:27:00,0.846,0.134,244.430,3.600,0.000,0.000,0.0
24/12/2006,05:15:00,0.978,0.374,246.790,5.600,0.000,2.000,0.0
15/2/2007,07:48:00,2.560,0.118,238.780,10.600,0.000,0.000,17.0
28/1/2007,23:43:00,0.322,0.100,245.430,1.400,0.000,0.000,0.0
2/2/2007,07:32:00,2.346,0.102,238.720,9.800,0.000,0.000,17.0
3/2/2007,19:20:00,5.968,0.732,232.560,25.800,1.000,36.000,17.0
9/1/2007,12:48:00,0.282,0.128,242.220,1.200,0.000,0.000,0.0
16/2/2007,14:09:00,0.332,0.132,242.730,1.400,0.000,2.000,0.0
21/12/2006,04:21:00,0.310,0.110,243.520,1.400,0.000,0.000,0.0
9/2/2007,21:09:00,1.660,0.262,239.480,7.000,0.000,0.000,0.0
7/3/2007,18:18:00,0.584,0.102,240.270,2.800,0.000,0.000,0.0
10/1/2007,10:32:00,1.430,0.126,239.260,6.000,0.000,1.000,17.0
24/1/2007,05:09:00,0.224,0.000,244.670,1.000,0.000,0.000,0.0
10/2/2007,02:14:00,0.366,0.118,243.640,1.600,0.000,2.000,0.0
6/1/2007,19:40:00,1.774,0.282,234.320,7.600,0.000,0.000,0.0
30/1/2007,17:46:00,1.538,0.000,239.950,6.400,0.000,0.000,18.0
22/12/2006,20:14:00,2.422,0.056,237.850,10.200,0.000,0.000,17.0
7/1/2007,09:45:00,0.462,0.152,242.400,2.200,0.000,0.000,0.0
15/2/2007,08:14:00,1.470,0.216,238.660,6.200,0.000,0.000,17.0
2/2/2007,09:16:00,1.344,0.070,238.960,5.600,0.000,0.000,18.0
24/1/2007,00:58:00,1.716,0.080,242.460,7.600,0.000,0.000,18.0
9/1/2007,23:13:00,2.498,0.232,243.130,10.400,0.000,36.000,0.0
3/3/2007,22:09:00,1.362,0.096,238.240,5.600,0.000,0.000,17.0
2/2/2007,05:57:00,0.224,0.000,242.570,1.000,0.000,0.000,0.0
29/12/2006,14:26:00,1.410,0.164,244.460,5.800,0.000,0.000,18.0
28/2/2007,23:49:00,0.220,0.000,243.410,0.800,0.000,0.000,0.0
11/1/2007,22:19:00,1.282,0.124,242.710,5.200,0.000,0.000,0.0
28/1/2007,15:47:00,4.354,0.084,241.400,18.000,0.000,0.000,18.0
19/1/2007,19:58:00,1.542,0.222,237.360,6.600,0.000,0.000,0.0
18/1/2007,13:11:00,0.324,0.150,241.390,1.400,0.000,0.000,0.0
29/1/2007,13:21:00,1.738,0.304,238.200,7.400,0.000,0.000,17.0
7/1/2007,01:46:00,0.246,0.046,242.950,1.000,0.000,0.000,0.0
1/1/2007,06:28:00,2.392,0.000,241.330,9.800,0.000,0.000,0.0
6/2/2007,15:48:00,0.904,0.262,244.820,4.000,0.000,1.000,0.0
28/12/2006,03:19:00,0.240,0.066,248.220,1.000,0.000,0.000,0.0
28/12/2006,00:28:00,1.336,0.000,244.930,5.400,0.000,0.000,18.0
11/2/2007,14:47:00,1.526,0.096,240.390,6.200,1.000,1.000,17.0
13/3/2007,09:47:00,0.300,0.102,241.120,1.200,0.000,2.000,0.0
25/12/2006,11:43:00,2.342,0.126,241.290,9.800,0.000,0.000,18.0
19/1/2007,01:47:00,0.312,0.110,240.970,1.400,0.000,0.000,0.0
11/2/2007,16:37:00,0.440,0.220,243.550,2.000,0.000,2.000,0.0
1/1/2007,08:44:00,2.436,0.062,241.550,10.000,0.000,0.000,0.0
5/3/2007,14:14:00,1.744,0.082,242.060,7.200,0.000,2.000,18.0
8/1/2007,09:03:00,1.048,0.144,236.260,4.400,0.000,0.000,0.0
7/3/2007,20:24:00,5.338,0.630,233.010,23.000,0.000,2.000,17.0
3/2/2007,10:59:00,1.392,0.088,239.770,5.800,0.000,0.000,18.0
6/1/2007,00:26:00,1.502,0.282,241.800,6.200,0.000,1.000,18.0
23/12/2006,17:22:00,4.868,0.142,232.940,20.800,1.000,2.000,17.0
9/3/2007,10:51:00,1.936,0.218,237.790,8.200,0.000,2.000,17.0
22/12/2006,10:15:00,1.358,0.098,240.060,5.600,0.000,0.000,18.0
30/1/2007,07:48:00,3.338,0.268,237.500,14.000,0.000,2.000,18.0
21/1/2007,01:08:00,2.258,0.000,239.310,9.400,0.000,0.000,0.0
3/3/2007,02:21:00,1.488,0.224,242.570,6.200,0.000,0.000,18.0
14/1/2007,05:02:00,0.370,0.226,240.560,1.800,0.000,1.000,0.0
3/1/2007,14:54:00,0.332,0.182,245.750,1.600,0.000,0.000,0.0
14/2/2007,05:17:00,0.316,0.114,240.000,1.400,0.000,0.000,0.0
30/12/2006,05:31:00,0.348,0.182,244.560,1.600,0.000,0.000,0.0
26/12/2006,09:19:00,1.906,0.218,241.850,7.800,0.000,2.000,18.0
9/2/2007,03:51:00,0.302,0.104,244.780,1.200,0.000,0.000,0.0
16/3/2007,05:14:00,0.776,0.078,241.050,3.200,0.000,1.000,0.0
16/3/2007,13:00:00,0.304,0.086,241.200,1.200,0.000,0.000,0.0
19/12/2006,16:23:00,1.362,0.100,241.690,5.600,0.000,2.000,18.0
24/12/2006,10:05:00,3.500,0.000,236.620,14.800,0.000,1.000,17.0
26/12/2006,08:31:00,0.708,0.000,242.670,3.000,0.000,0.000,0.0
27/2/2007,13:02:00,0.222,0.000,244.880,0.800,0.000,0.000,0.0
8/2/2007,12:10:00,1.366,0.102,239.270,5.600,0.000,0.000,18.0
6/1/2007,06:12:00,0.328,0.158,244.230,1.400,0.000,0.000,0.0
21/1/2007,03:58:00,1.338,0.344,241.760,7.000,0.000,2.000,0.0
4/2/2007,19:23:00,3.522,0.392,232.810,15.200,0.000,4.000,16.0
23/2/2007,21:53:00,0.312,0.080,241.050,1.400,0.000,0.000,0.0
12/1/2007,06:55:00,2.672,0.000,240.400,11.000,0.000,0.000,18.0
